date,dow,eurusd,gbpusd,gold,ust10y,total_pnl
2016-02-03,396767.51968918066,45884.18830871355,-13168.838369836954,186285.81566575097,-42499.99999999976,573268.6852938085
2016-02-04,171222.26942349883,309467.13056216436,122839.89173433208,214229.38754052212,42499.99999999976,860258.6792605171
2016-02-05,-451150.6050590358,196555.76593634815,-3427.9446044149786,2591.568762958518,40000.00000000004,-215431.2149641441
2016-02-08,-384277.1692881891,-98214.28571428648,-47321.85721143867,519519.7788910011,282500.0,272206.46667708684
2016-02-09,-27668.847354939684,80753.70121130465,-52370.45203969171,10017.530678687603,15000.000000000013,25731.932495360874
2016-02-10,-217766.78210458145,178731.0098302042,20781.379883625385,-50054.22541086102,60000.00000000005,-8308.617801612847
2016-02-11,-559833.2112243093,-15943.312666073516,41476.565740354854,667950.1129990795,152500.0000000004,286150.1548490519
2016-02-12,701020.0393609756,65597.02154063985,-30290.513561889165,-105777.7065470017,-260000.00000000023,370548.8407927243
2016-02-16,487669.2141651617,-254461.9190669728,-15881.784283938716,-377693.4872084553,-75000.00000000007,-235367.97639420512
2016-02-17,556277.5948497256,-48326.47216753028,-107199.668026835,39738.388939480894,-102499.99999999981,337989.84359484137
2016-02-18,-85937.4382742517,-43060.91325020134,-15380.313199104823,185781.5209313862,150000.00000000015,191402.8562078285
2016-02-19,-45718.658440065396,-21576.912703409333,35709.28441394727,52605.82334230657,27499.999999999745,48519.536612778866
2016-02-22,488253.7141616095,23400.234002339814,-46745.27314588617,-254795.18855656858,-45000.00000000004,165113.48646149455
2016-02-23,-397745.9378869458,-172599.78425027133,-82714.14552081913,158743.2823480761,52499.99999999977,-441816.5853099604
2016-02-24,113338.29931998273,-1813.5654697126747,-95419.84732824526,201259.91982328563,7500.000000000284,224864.8063453107
2016-02-25,450743.3732140542,-23578.489162965343,-59230.7143366877,-6054.734802616313,112499.99999999983,474379.4349117847
2016-02-26,-120151.23412242146,19974.5778100624,25843.50323043827,-222904.21579712615,-162499.99999999985,-459737.36887904676
2016-02-29,-259702.99225299477,-183219.9546485258,-74466.56164972087,173389.080177081,55000.00000000005,-289000.42837416043
2016-03-01,738673.447764363,-64079.091907727205,47612.17717500932,-43763.676148798615,-235000.00000000023,443442.8568828462
2016-03-02,71058.06791310343,-23877.307374415846,25847.2142446875,131675.20117044696,-35000.00000000003,169703.175953822
2016-03-03,92329.15880639458,-12872.379551305268,83786.88054998529,197002.65893159652,45000.00000000004,405246.3187366712
2016-03-04,129866.79571999393,147207.65479804942,66756.62239897795,149117.22602194975,-132499.99999999985,360448.29893897125
2016-03-07,138256.7060059059,82199.28760617279,28218.694885362438,-79140.0897708483,-47499.99999999977,122034.59872659307
2016-03-08,-225182.22204001347,40021.83008914084,32360.182905382117,-13062.064597847977,174999.9999999996,9137.726356661122
2016-03-09,74810.92424590829,-21786.492374724632,-36463.08113035457,-65367.24506774394,-149999.9999999996,-198805.89432691445
2016-03-10,-10767.419042891357,-27262.813522357377,-1407.5585896256016,183829.3808690128,-92500.00000000036,51891.589714138085
2016-03-11,449322.8354240275,343980.3439803413,57014.14795523441,-156839.6226415092,-120000.0000000001,573477.704718094
2016-03-14,32166.96846800482,-17892.28842368651,64389.69764837488,-170413.91912290483,35000.00000000003,-56749.54143021161
2016-03-15,45504.32900558454,-118194.84240687572,-68150.20862308785,-168756.0270009647,10000.00000000001,-299596.7490253437
2016-03-16,150598.23679406947,12610.340479191073,-88222.93796386993,-13410.273081926327,52500.00000000033,114075.3662274646
2016-03-17,314592.2603106655,198037.62714915685,69935.00988979884,429512.73082241893,87499.9999999998,1099577.62817204
2016-03-18,241875.83552659707,176486.31785364356,156436.33812697287,-126927.63938315588,80000.00000000007,527870.8521240578
2016-03-21,42889.28151434446,-68916.76974730476,-6907.031357921145,-119636.30563088246,-130000.00000000012,-282570.82522176404
2016-03-22,-82019.44294868146,-76247.89431687207,-67735.69256289802,53063.193439462084,-30000.000000000025,-202939.83638898953
2016-03-23,-159208.8073586506,-23139.907440368203,-100904.66249130125,-294423.9705175444,150000.00000000015,-427677.3478078643
2016-03-24,26276.111135550284,-74846.29778134133,-75922.67135325237,-28193.184604068945,-62499.999999999774,-215186.04260311215
2016-03-28,39284.68867697377,-37563.72417494047,9917.121201388212,-18421.48354347484,74999.9999999995,68216.60215994618
2016-03-29,195045.56214603785,77060.93189963959,93411.64814945735,193048.61054184387,140000.00000000012,698566.7527369788
2016-03-30,165838.58434501386,158886.01267517454,86237.11701605696,-105616.70443509085,-40000.00000000004,265345.0096011544
2016-03-31,-62367.85037360359,76160.11335458861,-8341.443069651566,89249.3275735573,110000.0000000001,204700.14748489085
2016-04-01,213066.48708036114,79400.08822231893,-4869.903993320879,-145843.46135148196,-15000.000000000013,126753.20995787722
2016-04-04,-109665.45362577352,17574.69244288323,-98837.6139764735,-51546.39175257714,32500.000000000306,-209974.76691194065
2016-04-05,-263787.5627219938,-1755.9262510968842,28119.50790861273,128078.817733992,129999.99999999956,20654.83666951362
2016-04-06,224136.6969412617,-12292.562999383083,-76410.79565369857,-72044.93650276923,-69999.9999999995,-6611.598214588666
2016-04-07,-343933.8904552669,40414.68986118346,-12715.456343600496,168098.15950920238,159999.9999999996,11863.502571518038
2016-04-08,69832.56146975259,-54362.12187637235,-56585.08982883004,76443.94110985164,-72499.99999999978,-37170.70912559794
2016-04-11,-40920.0453320685,50993.49393353325,51216.3892445594,171428.5714285735,-10000.00000000001,222718.40927459765
2016-04-12,328620.7145993947,17539.244058579763,73602.26468506648,32227.26187634417,-142499.99999999985,309489.48521938524
2016-04-13,369389.85681032046,-49066.85358801122,24589.012224252026,-150071.46260124005,47499.99999999977,242340.55284532098
2016-04-14,35472.418345038335,-186209.92534036373,-53963.13687013876,-262271.4148219435,-47499.99999999977,-514472.0586874074
2016-04-15,-56561.735939617,-15958.861601204077,-32412.626832017955,99183.67346938628,72499.99999999978,66750.44909654703
2016-04-18,208660.89378046014,53238.68677905796,19793.581224374357,6082.231773579805,-52499.99999999977,235275.39355747245
2016-04-19,96111.12098536822,15929.203539823966,81839.98871172716,235894.94163424373,-25000.000000000022,404775.25487116305
2016-04-20,82723.1133956674,90193.65107436173,69979.00629811094,2394.253790903855,-177500.00000000044,67790.0245590435
2016-04-21,-220003.9013564675,-96830.98591549032,-35441.27866574098,-50271.30545802727,-40000.00000000004,-442547.47139572614
2016-04-22,41320.68252947541,-22998.673153473705,-11158.379245415073,-243795.03602882268,-44999.99999999948,-281631.40589823556
2016-04-25,-51536.48545441592,-102727.59475735028,86574.04175103079,124521.8523642877,-35000.00000000003,21831.813903552276
2016-04-26,25465.53308516608,62310.84208652593,30456.150065756305,39954.798611669954,-72500.00000000033,85687.32384911792
2016-04-27,99667.4878490178,53243.41112787234,59347.181008901905,84527.45129608696,177499.99999999988,474285.5312818789
2016-04-28,-408925.50806333363,53102.044428712245,-24010.42738560788,195725.26416906656,55000.00000000005,-129108.6268511627
2016-04-29,-112120.85183132936,47665.283784974476,47448.769082658604,280916.6337416058,47500.00000000032,311409.8347779098
2016-05-02,231421.36332231277,188446.63613948764,-5475.326808569436,63993.1740614319,-115000.0000000001,363385.8467146628
2016-05-03,-274367.34118972905,108174.12544708916,43141.82017393753,-46342.78211168685,162499.99999999985,-6894.177680389374
2016-05-04,-196482.88453944284,-36442.51626897965,-78412.65512068651,-202215.85186333102,40000.00000000004,-473553.90779244
2016-05-05,18738.039097495606,-19123.78303199125,-30238.471582708647,-22382.784889654617,92499.99999999981,39492.99959314091
2016-05-06,158385.47827353055,-151396.50221874134,-9650.513545185202,253657.38555922723,-79999.99999999952,170995.84806883172
2016-05-09,-68498.13112612235,-31562.335612835835,-42779.27275236348,-316729.83216026187,47499.99999999977,-412069.57165158377
2016-05-10,439706.2901596094,0.0,-11087.242741321113,-20148.546144119762,-0.0,408470.50127416855
2016-05-11,-424079.7396302504,-24587.284861259384,24973.98543184204,126987.89461191406,57499.999999999774,-239205.1444477539
2016-05-12,18536.377146112227,93195.00615438959,-8995.91723756199,-50604.11109367557,-49999.99999999949,2131.3549692647503
2016-05-13,-365751.53071301716,-87512.03290452647,4848.316941403752,18893.17484058961,129999.99999999956,-299522.0718355507
2016-05-16,350073.45175337547,-105475.96027072225,-66458.98234683201,17690.069974054535,-119999.99999999955,75828.57910987617
2016-05-17,-357159.5943923184,-1767.2528055134862,68297.44233047607,32982.56635778318,-15000.000000000013,-272646.83850957267
2016-05-18,-6708.507368521355,0.0,5537.481830137914,-29384.109073812837,-302500.0,-333055.1346121963
2016-05-19,-182162.90419943605,-164369.0349946958,97544.10238671741,-229645.9134804113,87499.9999999998,-391133.75028782606
2016-05-20,131565.66525574177,-30294.93005435313,3425.5960537121764,-21527.66703874931,-10000.00000000001,73168.66421635149
2016-05-23,-16019.139543358984,28556.130644297184,-75337.305663995,-15570.105397638701,27499.999999999745,-50870.41996069575
2016-05-24,426412.2705573026,-10693.281055074167,-6210.751500932421,-266165.7741187728,-52499.99999999977,90842.46388252336
2016-05-25,287534.48679970985,-139087.01854493667,90457.11918243437,-65912.6047684927,-27500.000000000302,145491.98266871454
2016-05-26,-45525.56058282531,37708.74483749243,58167.38520495468,-41683.69431957586,117500.00000000038,126166.87514004632
2016-05-27,88205.31862562265,59145.08468500834,-22452.03429038001,-77452.66781411241,-70000.00000000006,-22554.298793861482
2016-05-31,-168447.54330780808,-78627.5911365264,-20456.87009887387,12357.884330203016,42499.99999999976,-212674.12021300555
2016-06-01,4860.236574613097,-21528.52529601956,-104543.90160574034,-35808.36351662731,-30000.000000000025,-187020.55384377413
2016-06-02,96187.84384421319,95186.7816091978,-43502.278690787934,-25992.24358445562,87500.00000000035,209380.10317816777
2016-06-03,-61804.31604344838,-66136.38394852073,-9709.411193564722,375681.9308976689,267500.0,505531.81971213507
2016-06-06,222633.607119872,356886.65710186475,-14578.271433529633,54431.09426659154,-47500.00000000032,571873.0870547983
2016-06-07,35057.94815162222,22905.470883625156,52141.26807564057,-2410.412984089061,25000.000000000022,132694.2741267989
2016-06-08,130277.2618110537,-10559.662090816602,58786.914724393566,185631.6297010585,17500.000000000295,381636.14414568944
2016-06-09,-38605.83558501718,86282.7962669499,-17876.78767876777,123829.17923480007,65000.00000000006,218629.35223796507
2016-06-10,-233233.5660618523,-161304.4621723514,-37195.205951233715,37789.324515824504,102499.99999999981,-291443.9096696131
2016-06-13,-260286.1182602756,-132567.38842244432,-190127.21238937936,129574.36783414322,57499.999999999774,-395906.3512379563
2016-06-14,-113808.10805933394,90747.33096085196,12685.883430827438,14014.325755213886,12500.00000000029,16139.432087559633
2016-06-15,-68614.56014828016,-138163.13878310283,-58421.90469486863,2333.540759178465,37499.99999999975,-225366.06286707334
2016-06-16,184383.14369986553,89182.1992330355,50977.06032285432,120158.65608959287,80000.00000000007,524701.0593453483
2016-06-17,-114356.76785220506,-19532.98410725557,70442.37813468523,-41663.451894143334,-135000.00000000012,-240110.82571891882
2016-06-20,256849.16006417756,172413.7931034475,202853.94515948463,-29013.53965183817,-129999.99999999956,473103.358675272
2016-06-21,48868.65222829662,-45819.01489117968,61017.413958590616,-226744.18604651137,-67500.00000000033,-230177.13475080417
2016-06-22,-95991.35825387905,-127174.77700256329,-3407.155025553221,-29515.938606847758,30000.000000000025,-226089.2288888433
2016-06-23,453207.1899905632,136876.72206915024,81117.92774369464,-80441.64037854905,-135000.00000000012,455760.1994248588
2016-06-24,-1186003.940909675,-7062.146892653498,-156197.17357495567,699333.9676498577,400000.00000000035,-249929.2937274262
2016-06-27,-523991.78196341766,-508654.1858000726,-760406.6492650085,28409.090909091716,297499.99999999994,-1467143.526119407
2016-06-28,550272.3415774824,-38057.267125770624,-160582.85629321323,-81663.51606805345,-2500.0000000002797,267468.7020904448
2016-06-29,572875.3822577281,107126.64548343298,87646.39214204895,98076.48445221751,-40000.00000000004,825724.9043354276
2016-06-30,465442.15549532586,97525.73595810165,86135.86997228806,-62315.884885565385,-27499.999999999745,559287.8765401504
2016-07-01,37830.47285580432,-39539.89935298274,-101737.70978761376,208206.91747572727,80000.00000000007,184759.78119093517
2016-07-05,-212054.7963521835,72033.13524221322,-36761.94763297946,221066.8063140564,222499.9999999999,266783.19757110655
2016-07-06,153021.5878147756,-145343.62102996523,-242469.8795180724,93998.82040695973,-45000.00000000004,-185793.09232630234
2016-07-07,-44417.483042773485,61455.03840940147,-24695.169007563632,-52751.117297973324,-5000.000000000005,-65408.73093890897
2016-07-08,490621.30501545843,-59464.81665014991,-7736.345350455309,-38600.10293360805,52499.99999999977,437320.0400812449
2016-07-11,154664.143532115,-39761.431411531325,23227.005264787604,-17691.287041131654,-169999.9999999996,-49561.569655759944
2016-07-12,231849.24724020562,25353.132922849574,27035.377722848254,-231365.3136531374,-197499.99999999988,-144627.5557672338
2016-07-13,46640.799621968654,9043.226623264289,228795.93251675655,93321.34022936867,112499.99999999983,490301.29899135797
2016-07-14,255830.5737171318,57850.49263309805,-118993.82437114081,-124031.58522050206,-157499.99999999985,-86844.34324141288
2016-07-15,19177.139164212596,19828.75168995424,181402.43902438958,-54082.47577555647,-157500.0000000004,8825.854102999554
2016-07-18,31188.315317919325,-95443.90419593097,-95822.7279532875,21485.111194875506,17500.000000000295,-121093.20563642334
2016-07-19,49025.92935323358,34379.806387407894,29478.458049887467,35004.516711834025,72499.99999999978,220388.71050236275
2016-07-20,67929.26993412052,-104768.78612716733,-121335.44351495939,-143071.72361997745,-55000.00000000005,-356246.6833279837
2016-07-21,-146436.9780527347,10895.224260036863,119774.18370460845,133075.5232029135,37500.00000000031,154807.95311482443
2016-07-22,101348.85185311359,23593.466424678412,-14323.407463249227,-83427.28297632496,-12500.00000000029,14691.627838217524
2016-07-25,-146608.7981971681,-114202.8460074318,-87573.60712667972,-43080.64394225597,-2499.999999999725,-393965.89527353534
2016-07-26,-36546.14217441899,38286.23518687291,-16755.521706016683,15917.5320245597,20000.00000000002,20902.103330996957
2016-07-27,-2993.436633062507,-5459.011918842461,34330.180042720924,67009.91898235475,120000.0000000001,212887.6504731708
2016-07-28,-29974.82158295317,154714.23370950087,64624.04014293543,64450.47489823663,10000.00000000001,263813.92716771975
2016-07-29,-45721.39128266983,19868.147746771036,-57410.48496751833,188020.7160549441,132499.99999999985,237256.9875515268
2016-08-01,-52655.02185302196,151569.83038614236,41027.19951375233,26686.43439584839,-95000.00000000009,71628.44244272105
2016-08-02,-172560.9646765891,0.0,-23456.41646489205,144294.80538700634,-102499.99999999981,-154222.57575447462
2016-08-03,78795.9005709904,91332.37822349205,116040.95563140015,-91248.90061565804,-12500.00000000029,182420.3338102243
2016-08-04,-5625.170253339417,-119440.23531508919,-7497.375918429361,29865.05419954266,97500.00000000036,-5197.727287314949
2016-08-05,365179.91178097506,-30487.80487804992,-149309.72388955578,-247277.00912569705,-197500.00000000047,-259394.62611232817
2016-08-08,-26877.298982443397,-80826.22361921698,-32751.923223398593,-33672.55312780593,-2499.999999999725,-176627.99895286464
2016-08-09,7102.268894275676,-10820.559062216795,-41265.47455295837,62996.85015748957,95000.00000000009,113013.08543659016
2016-08-10,-70611.69100606612,57740.88776614672,-19183.54818907231,59372.666168781005,90000.00000000007,117318.31473978938
2016-08-11,223030.70017506977,125944.58438287326,9994.618282462841,-20084.80249944211,-160000.00000000015,178885.10034096355
2016-08-12,-69667.10219238503,-84033.61344538008,-49923.19508448473,-74860.3351955318,145000.00000000012,-133484.24591778155
2016-08-15,112254.91172434542,50273.81273004838,-34735.623311463736,50531.5166941156,-95000.00000000009,83324.61783704557
2016-08-16,-157815.09493696332,30446.852332768336,-20914.020139426448,114153.5477131983,-57500.00000000033,-91628.71503042345
2016-08-17,41353.987328602845,164520.74391988257,117208.72467592791,-86634.57978526468,37500.00000000031,273948.87613914895
2016-08-18,44772.40693143703,40794.608017025166,8439.4660119691,94957.92060773223,62499.999999999774,251464.4015681633
2016-08-19,-84932.54542228546,88503.40738118412,93522.42238405584,-119893.42806394243,-105000.00000000009,-127800.14372098801
2016-08-22,-43673.19460323038,-89875.75997885466,-84301.6632490312,-30214.861235451917,97500.00000000036,-150565.4790665678
2016-08-23,33773.318322971594,37174.72118959009,62040.44117646967,32518.501906256824,-35000.00000000003,130506.98259528817
2016-08-24,-124206.75785693892,-31804.929764109867,44911.31917484958,-181262.1214381599,-15000.000000000013,-307362.48988435906
2016-08-25,-62627.560130463775,-65480.9308910731,29554.41042740148,-48701.2987013008,-45000.00000000004,-192255.37929543623
2016-08-26,-100569.64258708335,47940.34090909172,-30978.466188137376,15907.885766230922,-145000.00000000012,-212699.88209989818
2016-08-29,204706.06782129974,-162961.65087237748,-49264.81734121579,15891.032917141334,172499.99999999988,180870.6325248477
2016-08-30,-92101.33064980642,-10715.242432359773,-15995.12529514846,-126993.72590520896,-10000.00000000001,-255805.42428252363
2016-08-31,-101315.14064472547,-71473.2422049491,-12969.179127251262,-54890.599984752094,5000.000000000005,-235648.16196167792
2016-09-01,35036.36782588471,14345.91589707157,32846.99411809644,60830.97406075488,-5000.000000000005,138060.25190180758
2016-09-02,138067.13610180377,71678.16503897306,107354.95660118888,113168.72427983515,-65000.00000000006,365268.98202180077
2016-09-06,87367.69925956622,-85706.63333631102,29378.531073447346,309734.51327433897,132500.0000000004,473274.1102710419
2016-09-07,-22618.25902518666,181117.18820048583,80366.53147063256,-56691.863050246095,5000.000000000005,187173.59759568566
2016-09-08,-87338.75486204746,-23102.896747819734,-61098.27881677909,-83686.67708100908,-187500.00000000044,-442726.6075076558
2016-09-09,-747086.9717439088,53376.03416065928,-21740.760176925945,-75179.53321364567,-139999.99999999956,-930631.2309738207
2016-09-12,463726.36566963774,-53233.96326856411,-27798.647633359153,-102623.86286745306,-0.0,280069.8919002614
2016-09-13,-493378.7428915665,5337.603416064596,49725.005650569365,-22710.06813020504,-155000.00000000015,-616026.2019551377
2016-09-14,-61953.58877495893,-44468.16079687332,-108703.80088462528,28430.629264594165,112499.99999999983,-74194.92119186354
2016-09-15,344881.02703832404,49915.322221232294,53054.418675155815,-90805.90238365548,-35000.00000000003,322044.8655510566
2016-09-16,-170421.6010120524,-1778.2519783060557,-12062.726176116368,-87933.00342596178,5000.000000000005,-267195.5825924366
2016-09-19,-7010.119290660199,-156500.08892050816,-175120.77294685956,88451.52396998013,12500.00000000029,-237679.45718804747
2016-09-20,18909.86673965922,41226.02616956961,22280.270436385585,2283.9741149593974,20000.00000000002,104700.13746057382
2016-09-21,316101.08351039054,-48296.21679635299,-45994.633959371975,150719.34231559726,50000.000000000044,422529.5750702629
2016-09-22,188950.2943636301,69930.0699300709,39276.08779360936,152611.3497626036,90000.00000000007,540767.8018499141
2016-09-23,-249305.96559677055,30376.127937103982,39122.43019331019,-35810.205908684555,42499.99999999976,-173117.61337504117
2016-09-26,-319344.8493958584,51739.518287243765,-82524.64277527238,28043.673347292188,65000.00000000006,-257086.30053659476
2016-09-27,258164.90124527135,19574.69525758704,-6934.278449804987,-154512.20422482537,82499.9999999998,198793.11382822783
2016-09-28,213014.9273382642,-53333.3333333319,32382.420971472926,-73534.95738743499,-27499.999999999745,91029.05758897052
2016-09-29,-373660.52246440126,8912.655971480277,21518.59821703184,26148.24920418313,25000.000000000022,-292081.019071706
2016-09-30,317717.96433423425,-8908.685968818108,-59049.07975460172,-95331.76969055146,-127500.0000000004,26928.428920262566
2016-10-03,-103806.22837370845,26737.96791443639,-23914.21738795141,-49112.921647757044,-35000.00000000003,-185095.39949498055
2016-10-04,-163746.2781824084,-44503.78282153889,-64181.87442004286,-489304.8128342259,-152499.99999999985,-914236.748258216
2016-10-05,216875.95804815163,1784.121320249632,-91057.6698575749,-13030.087656952794,-82499.9999999998,32072.32185387377
2016-10-06,-23989.348521390453,-5351.886540003737,18064.718818724403,-182579.82927600446,-65000.00000000006,-258856.3455186743
2016-10-07,-53663.409694280075,-112419.7002141325,-276754.21403371316,-10801.728276522705,15000.000000000013,-438639.0522186485
2016-10-10,169910.45744933264,93315.38806639728,26608.61151427163,0.0,-0.0,289834.45703000156
2016-10-11,-382633.242111971,-100026.7928909504,-75593.08403699339,49243.33413403703,-57499.999999999774,-566509.7849058775
2016-10-12,30002.217483253713,-141818.50821290753,-50239.04059638595,-22745.411013568308,-47500.00000000032,-232300.7423396084
2016-10-13,-87306.13639620577,-90399.56608208444,-74110.2695659246,46758.85221005482,100000.00000000009,-105057.11983415988
2016-10-14,76269.65999113944,69015.61932437516,27896.291434197363,-22709.163346615325,-140000.00000000012,10472.407403096528
2016-10-17,-100301.12942831626,-148416.289592761,-31909.671084928705,15561.407708882813,70000.00000000006,-195065.68239712308
2016-10-18,146181.66135880185,87527.35229759167,29549.372075843294,76530.61224489722,42499.99999999976,382288.9979771338
2016-10-19,78394.7089352821,-70806.10021786616,70382.19166871195,84470.17766497588,-7499.999999999729,154940.97805110403
2016-10-20,-77431.16100869197,-3643.9828732803826,-12190.16659894212,-27210.347819231483,12499.999999999734,-107975.65830014621
2016-10-21,-32066.33502823075,-82004.55580865462,-27664.76810414975,3555.6257901403487,17500.000000000295,-120680.03315089448
2016-10-24,149137.17898059398,-86001.82982616556,-30189.295039164677,-46212.18105695601,-57499.999999999774,-70766.12694169204
2016-10-25,-103253.95941289561,-14701.828539926964,-1636.7951550866344,117670.36450079372,12499.999999999734,10577.781392884248
2016-10-26,57905.463455606434,22068.965517241246,-33559.793730048026,-83732.9978771928,-80000.00000000007,-117318.36263439323
2016-10-27,-57021.32990610231,45926.33416000691,48455.97897503273,36764.70588235614,-132499.99999999985,-58374.310888706386
2016-10-28,-16354.16804258938,-21994.134897358465,-52308.949734368725,89912.45366353651,-5000.000000000005,-5744.799010780062
2016-10-31,-36173.290406629756,155963.3027522933,36973.13285679016,-47040.376323009834,27499.999999999745,137222.76887944358
2016-11-01,-203181.27350155145,-21847.974510698088,17190.569744596207,175776.64176169905,35000.00000000003,2937.963494045747
2016-11-02,-150306.86751195954,153103.07117470057,1634.3875132784901,237873.13432835578,52500.00000000033,294803.72550437564
2016-11-03,-56457.145020725744,74161.16487293234,53925.974344308794,-53948.57667585018,-32500.000000000306,-14818.582479335098
2016-11-04,-82743.7011556148,7208.506037126305,133279.15481511576,13823.823055065797,72500.00000000033,144067.7827516934
2016-11-07,726520.3809421572,-1801.477211313962,16039.77865105355,-287731.14401902835,-112500.00000000038,340527.53836286813
2016-11-08,140194.7468728837,-88280.33510494881,-72063.41580590857,-57498.239849799735,-85000.00000000007,-162647.24388777348
2016-11-09,490556.7852923154,-59717.69815417805,-8065.1665456898945,-9423.590387939717,-524999.9999999999,-111649.66979549214
2016-11-10,410800.2876863548,-177874.5802704429,25829.36475906017,-83686.9401225826,-112499.99999999983,62568.132052389614
2016-11-11,74027.48209792697,-56771.35793425769,106271.63674422402,0.0,-0.0,123527.7609078933
2016-11-14,39052.59326621446,-119375.57392102783,16729.06874850666,-525088.897668905,-262499.99999999994,-851182.8095752117
2016-11-15,100852.25842388024,-138568.1293302543,-42945.7610943218,34392.40091712925,-40000.00000000004,-86269.23108356666
2016-11-16,-101579.76564044491,-42790.69767441745,-51118.210862619584,-7352.941176468897,37500.00000000031,-165341.61535395053
2016-11-17,66185.64415994065,-37289.08362077066,-11239.563262684936,-84600.29426189452,-132499.99999999985,-199443.29698540934
2016-11-18,-66449.53242254503,-156906.69655365584,-25719.337727052593,-98643.64981504391,-147500.0000000004,-495219.2165182978
2016-11-21,164649.75225157107,-73425.58599265691,-69298.95245769701,13653.28920148734,-10000.00000000001,25578.503002704478
2016-11-22,124035.36693378126,103930.46107331826,137942.22654982313,17361.111111111604,44999.99999999948,428269.1656680337
2016-11-23,109118.1762701332,-9399.379640946392,-56026.89290859719,-271263.41866226314,-90000.00000000007,-317571.5149416736
2016-11-25,126477.87213661666,-135414.70754184548,23341.918866710555,-137498.9487847933,-37499.9999999992,-160593.86532331078
2016-11-28,-99122.08244091226,94679.03806096967,22484.54187745885,157867.9341368172,130000.00000000012,305909.43163433357
2016-11-29,43434.09484812155,16961.929890690895,-55284.031728226604,-34016.4622879191,44999.99999999948,16095.530722666226
2016-11-30,3624.1737093178904,50842.67018171218,64453.754431195164,-215927.26660493444,-164999.9999999996,-262006.6682827088
2016-12-01,125094.25536431861,-105184.07212622094,20012.808197245045,-49965.83532627108,-182499.99999999988,-192542.84389092826
2016-12-02,-39227.4252771907,134063.44410876514,58320.68386993683,105407.48993058347,127499.99999999929,386064.192632094
2016-12-05,83654.92253169627,-151927.22498358792,61953.93169181829,-14041.358182280694,7500.000000000284,-12859.728942353773
2016-12-06,64731.70609858747,330750.3307503312,47363.435427849596,-81771.72061328897,-22499.99999999974,338573.75166347955
2016-12-07,541477.2036663629,-68792.41424188942,-44783.15524827137,95066.80369989807,122499.99999999983,645468.4378761
2016-12-08,116710.70844344267,78358.20895522261,-33935.758819351184,-66382.97872340548,-100000.00000000009,-5249.820144091471
2016-12-09,253451.34620217702,-262033.079353281,-34051.314539119696,-133356.12925286122,-192499.99999999988,-368489.1769430848
2016-12-12,70117.45293404648,-139346.5775350733,10329.757647993265,53044.67828186832,-37500.00000000031,-43354.68867116555
2016-12-13,202930.52838314284,180146.01308429247,61914.58961740004,-87666.52342071301,-4999.99999999945,352324.6076641228
2016-12-14,-208616.1514041579,-24431.49783875276,-10255.601136005544,59652.45958329479,-110000.0000000001,-293650.7907956215
2016-12-15,105587.81520099258,-216389.12409446042,-98712.78527994965,-432704.727460605,-137500.0000000004,-779718.821634023
2016-12-16,-15567.512784456228,-180711.4323758774,-90923.59227947156,99751.72902996987,-42499.99999999976,-229950.80840983507
2016-12-19,69935.05652506226,59506.67050580449,52318.09401158971,68704.30723156851,137500.0000000004,387964.1282740254
2016-12-20,161172.3748758953,-84210.52631578884,-79269.75738649866,-118369.13634370893,-65000.00000000061,-185677.04517010174
2016-12-21,-57227.62185213059,-30751.489525275843,-19370.460048427907,-5302.695536898438,55000.000000000604,-57652.26696273217
2016-12-22,-40507.552918565,75072.1847930702,-8895.35824033505,-30501.281937935775,-17500.000000000295,-22332.008303765917
2016-12-23,26233.904717537505,17259.564675424775,-56657.223796034996,41194.18851878387,24999.99999999947,53030.434115710625
2016-12-27,19717.75591319669,36405.44165548931,-7326.00732600619,71561.0919692522,-50000.000000000044,70358.28221193196
2016-12-28,-195417.0059323024,9562.972171748284,0.0,27697.17752572065,142500.00000000096,-15656.856234832492
2016-12-29,-24528.98302282014,-86025.6165169182,-41544.47702834907,223802.00105318715,72499.99999999978,144202.9244850995
2016-12-30,-100974.88468590654,303350.29279063176,51533.74233128894,-83016.25735039842,77499.99999999924,248392.893085615
2017-01-03,211034.98527521468,-217494.08983451567,-4882.8125,135652.1739130456,-10000.00000000001,114310.2568537446
2017-01-04,106328.61477052447,-76481.83556405286,-29311.187103078228,43950.36194415614,-4999.99999999945,39485.95404755007
2017-01-05,-75240.09435286582,155470.24952015321,66144.04703576771,204932.11892077644,210000.00000000017,561306.3211238317
2017-01-06,113463.84720258396,199980.9541948361,79500.28392958552,-99177.75705687804,-125000.00000000067,168767.32827012686
2017-01-09,-133977.49927368085,-139543.65453517027,-131991.9517102608,148476.83249423982,105000.00000000065,-152036.27302487148
2017-01-10,-56053.13520433752,108241.54956323717,-71772.28611043085,8871.989860583795,-7500.000000000284,-18211.88189094769
2017-01-11,174069.89387843464,-69883.84172254225,821.4901831915533,144401.2835669628,22499.99999999974,271908.8259060465
2017-01-12,-110993.73167059668,87187.26307809455,32856.908164942135,41401.8066242916,22499.99999999974,72952.24619673134
2017-01-13,-9273.03805741242,35855.82185317904,-40117.8974946792,-45041.28784719452,-47499.99999999921,-106076.40154610631
2017-01-17,-103772.90650129267,-26372.798342282345,-102753.80189066929,209570.81904124486,132499.99999999985,109171.31230700042
